start time,end time,Unnamed: 11,describe how to make it,duration,boat restaurant,casual restaurant,fine restaurant,home,other,street restaurant,bag,bottle,bowl,box,clay bot,cup,glass,hand,hands-on,no,other_container,plastic glass,plate,pot,tray,viewer feeling of youtuber's style 
-1.016036789136325,-0.8304330403134482,1.9586970072187497,1.6030497483020547,0.36660578290133844,-0.03841610917528957,-0.901495755692359,-0.3450615794373949,-0.03435534134541743,-0.22680772144017428,1.2411163191610188,-0.16126264327761397,-0.08261318874772702,1.7076297020465285,-0.18561133162880825,-0.017170070493586126,-0.03841610917528958,-0.31934968299296507,-0.05157108028956437,-0.4162275188732921,-0.017170070493586122,-0.19800031577309393,-0.017170070493586122,-0.7416953525297734,-0.13417113755904422,-0.15539455693680407,4
-0.5240749559710078,-0.29491906256266465,2.6565490368900906,1.6030497483020547,0.5608406314134187,-0.03841610917528957,-0.901495755692359,-0.3450615794373949,-0.03435534134541743,-0.22680772144017428,1.2411163191610188,-0.16126264327761397,-0.08261318874772702,-0.5854344109153974,-0.18561133162880825,-0.017170070493586126,-0.03841610917528958,-0.31934968299296507,-0.05157108028956437,-0.4162275188732921,-0.017170070493586122,-0.19800031577309393,-0.017170070493586122,-0.7416953525297734,-0.13417113755904422,6.433334657183688,4
-0.1525935717441357,-0.29491906256266465,0.21406693304039803,-0.6236270519602588,-0.41916246789753175,-0.03841610917528957,-0.901495755692359,-0.3450615794373949,-0.03435534134541743,-0.22680772144017428,1.2411163191610188,-0.16126264327761397,-0.08261318874772702,-0.5854344109153974,-0.18561133162880825,-0.017170070493586126,-0.03841610917528958,-0.31934968299296507,-0.05157108028956437,-0.4162275188732921,-0.017170070493586122,-0.19800031577309393,-0.017170070493586122,1.34786497619198,-0.13417113755904422,-0.15539455693680407,5
0.04486049734942696,0.3166442374722539,0.5629929478760685,1.6030497483020547,0.7639043366760481,-0.03841610917528957,-0.901495755692359,-0.3450615794373949,-0.03435534134541743,-0.22680772144017428,1.2411163191610188,-0.16126264327761397,-0.08261318874772702,-0.5854344109153974,-0.18561133162880825,-0.017170070493586126,-0.03841610917528958,-0.31934968299296507,-0.05157108028956437,-0.4162275188732921,-0.017170070493586122,-0.19800031577309393,-0.017170070493586122,1.34786497619198,-0.13417113755904422,-0.15539455693680407,5
0.7141963247852327,0.7982899452717752,0.21406693304039803,1.6030497483020547,0.3401192126496911,-0.03841610917528957,-0.901495755692359,-0.3450615794373949,-0.03435534134541743,-0.22680772144017428,1.2411163191610188,-0.16126264327761397,-0.08261318874772702,-0.5854344109153974,-0.18561133162880825,-0.017170070493586126,-0.03841610917528958,-0.31934968299296507,-0.05157108028956437,-0.4162275188732921,-0.017170070493586122,-0.19800031577309393,-0.017170070493586122,1.34786497619198,-0.13417113755904422,-0.15539455693680407,4
1.2697450615569512,1.4383717411632444,0.5629929478760685,-0.6236270519602588,0.6579580556694589,-0.03841610917528957,1.1089405383960576,-0.3450615794373949,-0.03435534134541743,-0.22680772144017428,-0.8054887146718328,-0.16126264327761397,-0.08261318874772702,1.7076297020465285,-0.18561133162880825,-0.017170070493586126,-0.03841610917528958,-0.31934968299296507,-0.05157108028956437,-0.4162275188732921,-0.017170070493586122,-0.19800031577309393,-0.017170070493586122,-0.7416953525297734,-0.13417113755904422,-0.15539455693680407,5
1.8453738731517442,2.034091432388968,1.2608449775474093,1.6030497483020547,0.7992197636782444,-0.03841610917528957,-0.901495755692359,-0.3450615794373949,-0.03435534134541743,-0.22680772144017428,1.2411163191610188,-0.16126264327761397,-0.08261318874772702,-0.5854344109153974,-0.18561133162880825,-0.017170070493586126,-0.03841610917528958,-0.31934968299296507,-0.05157108028956437,-0.4162275188732921,-0.017170070493586122,-0.19800031577309393,-0.017170070493586122,1.34786497619198,-0.13417113755904422,-0.15539455693680407,5
2.615110074702921,2.8199344293250292,4.750105125904113,1.6030497483020547,0.9581391851881284,-0.03841610917528957,-0.901495755692359,-0.3450615794373949,-0.03435534134541743,-0.22680772144017428,1.2411163191610188,-0.16126264327761397,-0.08261318874772702,1.7076297020465285,-0.18561133162880825,-0.017170070493586126,-0.03841610917528958,-0.31934968299296507,-0.05157108028956437,-0.4162275188732921,-0.017170070493586122,-0.19800031577309393,-0.017170070493586122,-0.7416953525297734,-0.13417113755904422,-0.15539455693680407,5
-0.8219293991799413,-1.0300625113093025,0.5629929478760685,1.6030497483020547,-0.7016858839151031,-0.03841610917528957,1.1089405383960576,-0.3450615794373949,-0.03435534134541743,-0.22680772144017428,-0.8054887146718328,6.199236031113858,-0.08261318874772702,-0.5854344109153974,-0.18561133162880825,-0.017170070493586126,-0.03841610917528958,-0.31934968299296507,-0.05157108028956437,-0.4162275188732921,-0.017170070493586122,-0.19800031577309393,-0.017170070493586122,-0.7416953525297734,-0.13417113755904422,-0.15539455693680407,3
-0.7449557790248237,-0.922325971406778,-0.13485908179527234,-0.6236270519602588,-0.6045684596590629,-0.03841610917528957,1.1089405383960576,-0.3450615794373949,-0.03435534134541743,-0.22680772144017428,-0.8054887146718328,-0.16126264327761397,-0.08261318874772702,-0.5854344109153974,-0.18561133162880825,-0.017170070493586126,-0.03841610917528958,3.130440523096645,-0.05157108028956437,-0.4162275188732921,-0.017170070493586122,-0.19800031577309393,-0.017170070493586122,-0.7416953525297734,-0.13417113755904422,-0.15539455693680407,4
